Timestamp,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
2025-09-03 13:05:11.808,-1632827,-6840821,-6821128,-7864549,2,2,2,2
2025-09-03 13:05:11.811,-1632865,-6840791,-6821362,-7864460,2,2,2,2
2025-09-03 13:05:11.814,-1624677,-6840782,-2627049,-7864380,2,2,2,2
2025-09-03 13:05:11.817,-1632785,-2646387,-6821328,-7864425,2,2,2,2
2025-09-03 13:05:11.819,-1632660,-6840570,-2635027,-7929831,2,2,2,2
2025-09-03 13:05:11.822,-3730031,-6824336,-6821346,-3670136,2,2,2,2
2025-09-03 13:05:11.824,-1632672,-2646267,-6821146,-7929828,2,2,2,2
2025-09-03 13:05:11.827,-1632651,-6824096,-6821126,-3735436,2,2,2,2
2025-09-03 13:05:11.830,-1632536,-6840371,-2626712,-7929628,2,2,2,2
2025-09-03 13:05:11.833,-1632516,-2646038,-6821058,-7929852,2,2,2,2
2025-09-03 13:05:11.835,-3729824,-6824140,-6820890,-3735446,2,2,2,2
2025-09-03 13:05:11.838,-3729807,-6824133,-6820882,-3735429,2,2,2,2
2025-09-03 13:05:11.841,-1632747,-2646017,-6820918,-7929754,2,2,2,2
2025-09-03 13:05:11.843,-1632759,-2646019,-6820918,-7929750,2,2,2,2
2025-09-03 13:05:11.846,-1632636,-6840452,-2634998,-7929616,2,2,2,2
2025-09-03 13:05:11.848,-1632648,-2646157,-6820867,-7929631,2,2,2,2
2025-09-03 13:05:11.851,-1632666,-2646169,-6820889,-7929705,2,2,2,2
2025-09-03 13:05:11.854,-1632642,-2646144,-6821118,-7929611,2,2,2,2
2025-09-03 13:05:11.856,-1632757,-6840572,-2634868,-7929795,2,2,2,2
2025-09-03 13:05:11.859,-1632700,-6840466,-2634767,-7929637,2,2,2,2
2025-09-03 13:05:11.862,-1632610,-6840344,-6821014,-7929569,2,2,2,2
2025-09-03 13:05:11.864,-1632622,-2637853,-6821091,-3735197,2,2,2,2
2025-09-03 13:05:11.867,-1632659,-6840454,-2634760,-7929614,2,2,2,2
2025-09-03 13:05:11.869,-3729824,-6824080,-6820881,-3735314,2,2,2,2
2025-09-03 13:05:11.872,-1632635,-2637935,-6821105,-7929503,2,2,2,2
2025-09-03 13:05:11.875,-1632531,-6823923,-6820983,-7929452,2,2,2,2
2025-09-03 13:05:11.878,-1632520,-2637800,-6820913,-3735071,2,2,2,2
2025-09-03 13:05:11.880,-1632550,-6840322,-6821000,-7929460,2,2,2,2
2025-09-03 13:05:11.883,-1632470,-6823797,-6820863,-7929575,2,2,2,2
2025-09-03 13:05:11.886,-1632273,-6823921,-6820726,-7929366,2,2,2,2
2025-09-03 13:05:11.889,-1624073,-6823661,-4723566,-7929090,2,2,2,2
2025-09-03 13:05:11.891,-1623964,-6823478,-4723460,-7929311,2,2,2,2
2025-09-03 13:05:11.894,-1632246,-6823561,-6820625,-3735016,2,2,2,2
2025-09-03 13:05:11.897,-1632272,-6823564,-6820678,-7929336,2,2,2,2
2025-09-03 13:05:11.899,-1624085,-6823631,-4723563,-7929335,2,2,2,2
2025-09-03 13:05:11.902,-1632268,-2637452,-6820653,-3735032,2,2,2,2
2025-09-03 13:05:11.904,-1632372,-6823658,-2626434,-7929107,2,2,2,2
2025-09-03 13:05:11.907,-1632500,-6823786,-6820857,-7929227,2,2,2,2
2025-09-03 13:05:11.910,-1632359,-6823656,-4723583,-7929336,2,2,2,2
2025-09-03 13:05:11.912,-1632312,-6823669,-6820753,-7929089,2,2,2,2
2025-09-03 13:05:11.915,-1632386,-2629367,-6820821,-7929096,2,2,2,2
2025-09-03 13:05:11.918,-1632362,-6823645,-6820736,-7929296,2,2,2,2
2025-09-03 13:05:11.921,-1632353,-2629261,-6820654,-7929243,2,2,2,2
2025-09-03 13:05:11.924,-3729283,-6823662,-6820499,-7929078,2,2,2,2
2025-09-03 13:05:11.927,-1632197,-6823658,-6820500,-7929083,2,2,2,2
2025-09-03 13:05:11.929,-1632211,-4726277,-6820544,-7929094,2,2,2,2
2025-09-03 13:05:11.932,-1624053,-6823457,-4723203,-7928890,2,2,2,2
2025-09-03 13:05:11.935,-1632123,-2637467,-6820416,-3734676,2,2,2,2
2025-09-03 13:05:11.937,-1632194,-4726511,-6820531,-7929062,2,2,2,2
2025-09-03 13:05:11.940,-1632236,-6823431,-6820542,-7929080,2,2,2,2
2025-09-03 13:05:11.943,-1623946,-6823646,-4723336,-7928972,2,2,2,2
2025-09-03 13:05:11.945,-1632006,-2637336,-6820362,-3734544,2,2,2,2
2025-09-03 13:05:11.948,-1632022,-2629217,-6820386,-7928931,2,2,2,2
2025-09-03 13:05:11.951,-1632241,-6823416,-6820593,-3734759,2,2,2,2
2025-09-03 13:05:11.953,-1632100,-6823272,-2626077,-7928859,2,2,2,2
2025-09-03 13:05:11.956,-1632001,-4726022,-6820347,-7928823,2,2,2,2
2025-09-03 13:05:11.959,-1631760,-6823187,-2625812,-7928584,2,2,2,2
2025-09-03 13:05:11.962,-1631865,-2628982,-6820146,-7928681,2,2,2,2
2025-09-03 13:05:11.965,-1631885,-2629011,-6820293,-7928706,2,2,2,2
2025-09-03 13:05:11.967,-1631940,-2628990,-6820290,-7928680,2,2,2,2
2025-09-03 13:05:11.970,-1631997,-6823150,-2634221,-7928792,2,2,2,2
2025-09-03 13:05:11.973,-1631819,-6822942,-2634015,-7928576,2,2,2,2
2025-09-03 13:05:11.975,-1631756,-6823148,-4722941,-7928500,2,2,2,2
2025-09-03 13:05:11.978,-1623534,-6823116,-4722920,-7928367,2,2,2,2
2025-09-03 13:05:11.981,-1631759,-6823066,-6820088,-7928459,2,2,2,2
2025-09-03 13:05:11.984,-1631513,-2628593,-6819849,-7928477,2,2,2,2
2025-09-03 13:05:11.987,-1631721,-2628730,-6820055,-7928430,2,2,2,2
2025-09-03 13:05:11.990,-1631745,-2628764,-6820079,-7928448,2,2,2,2
2025-09-03 13:05:11.992,-1631745,-6823044,-2625763,-7928423,2,2,2,2
2025-09-03 13:05:11.995,-3728784,-6822947,-6819965,-7928321,2,2,2,2
2025-09-03 13:05:11.998,-1631754,-6823065,-2633967,-7928373,2,2,2,2
2025-09-03 13:05:12.001,-1631849,-6823148,-2625808,-7928521,2,2,2,2
2025-09-03 13:05:12.004,-1631730,-4725875,-6820023,-7928337,2,2,2,2
2025-09-03 13:05:12.006,-3728654,-6822800,-6820078,-3734047,2,2,2,2
2025-09-03 13:05:12.009,-1631713,-4725518,-6819891,-7928292,2,2,2,2
2025-09-03 13:05:12.012,-1631496,-6822782,-2625512,-7928071,2,2,2,2
2025-09-03 13:05:12.015,-1631742,-2628471,-6820052,-7928315,2,2,2,2
2025-09-03 13:05:12.017,-3728666,-6822782,-6819821,-3733778,2,2,2,2
2025-09-03 13:05:12.020,-3728672,-6822795,-6819841,-3733783,2,2,2,2
2025-09-03 13:05:12.023,-3728495,-6822579,-6819838,-3733860,2,2,2,2
2025-09-03 13:05:12.026,-1631473,-6822424,-6819722,-7928037,2,2,2,2
2025-09-03 13:05:12.028,-1623066,-6822462,-2625522,-7928071,2,2,2,2
2025-09-03 13:05:12.032,-1631383,-6822596,-6819687,-3733618,2,2,2,2
2025-09-03 13:05:12.034,-1631363,-6822611,-6819608,-7927839,2,2,2,2
2025-09-03 13:05:12.037,-3728627,-6822652,-6819708,-3733645,2,2,2,2
2025-09-03 13:05:12.039,-1631385,-2628326,-6819627,-7927911,2,2,2,2
2025-09-03 13:05:12.042,-1631483,-6822408,-6819728,-7927949,2,2,2,2
2025-09-03 13:05:12.045,-1631247,-6822415,-6819741,-7927963,2,2,2,2
2025-09-03 13:05:12.048,-1631487,-6822651,-2625403,-7927863,2,2,2,2
2025-09-03 13:05:12.050,-3728487,-6822455,-6819735,-3733645,2,2,2,2
2025-09-03 13:05:12.053,-3728633,-6822607,-6819695,-3733610,2,2,2,2
2025-09-03 13:05:12.055,-1631373,-2628228,-6819587,-7928065,2,2,2,2
2025-09-03 13:05:12.058,-1631504,-6822652,-2625414,-7928122,2,2,2,2
2025-09-03 13:05:12.061,-3728656,-6822647,-6819713,-3733869,2,2,2,2
2025-09-03 13:05:12.063,-1631382,-6822444,-6819587,-7927962,2,2,2,2
2025-09-03 13:05:12.066,-3728415,-6822404,-6819733,-7927927,2,2,2,2
2025-09-03 13:05:12.069,-1631330,-6822638,-6819712,-7927917,2,2,2,2
2025-09-03 13:05:12.071,-1631472,-2636415,-6819602,-7928058,2,2,2,2
2025-09-03 13:05:12.074,-1631429,-2628118,-6819556,-7927937,2,2,2,2
